date,rank,ticker6,name,primary_driver,predicted,predicted_net,actual,vol_ratio,strategy_name
2026-03-31,1,143240,사람인,ITA,0.005830725646441494,0.0008307256464414941,0.0,2.7967895329979933,tier1
2026-03-31,2,018670,SK가스,EWY,0.005139694551907362,0.00013969455190736193,-0.01532567049808429,1.5959775296483807,tier1
2026-04-01,1,012210,삼미금속,XLK,0.26122195158982164,0.25622195158982164,0.0121765601217656,4.302266681289868,tier1
2026-04-01,2,051980,중앙첨단소재,SMH,0.07025378499965723,0.06525378499965723,0.040268456375838924,8.668652715102393,tier1
2026-04-01,3,062970,한국첨단소재,TSM,0.0957144389811487,0.0907144389811487,0.14533622559652928,3.8949291689047345,tier1
2026-04-02,1,012210,삼미금속,XLK,0.06664076370783728,0.06164076370783728,0.0014005602240896359,5.541654445240786,tier1
2026-04-02,2,091810,트리니티항공,AMD,0.03476962812433568,0.029769628124335677,-0.0011160714285714285,6.710859414623171,tier1
2026-04-02,3,329180,HD현대중공업,XLI,0.022963917114280048,0.017963917114280047,0.03662597114317425,7.987685580659654,tier1
2026-04-03,1,091810,트리니티항공,AMD,0.03603392731962426,0.031033927319624257,0.00963855421686747,6.846804396492961,tier1
2026-04-03,2,004090,한국석유,EWY,0.014095074754758009,0.009095074754758008,0.0,4.450638836252218,tier1
2026-04-03,3,009160,SIMPAC,NFLX,0.00939144256349843,0.00439144256349843,0.0,1.7343728113181118,tier1
2026-04-06,1,091810,트리니티항공,AMD,0.036423503958426556,0.03142350395842656,-0.0023446658851113715,1.724956990756757,tier1
2026-04-06,2,024060,흥구석유,EWY,0.015990951019025024,0.010990951019025023,0.011363636363636364,1.646060500294034,tier1
2026-04-07,1,060250,NHN KCP,EWY,0.00783231514355814,0.0028323151435581404,0.007702182284980745,6.295767796023536,tier1
2026-04-07,2,114810,한솔아이원스,MU,0.009068167367207624,0.004068167367207624,0.07498248072880168,1.9584803153125563,tier1
2026-04-08,1,356680,엑스게이트,SMCI,0.007138201533761071,0.002138201533761071,0.02857142857142857,2.279733063557141,tier1
2026-04-08,2,101670,하이드로리튬,GOOGL,0.005795310665037497,0.0007953106650374969,0.0340632603406326,2.767413268700276,tier1
2026-04-09,1,381620,제닉스로보틱스,SMH,0.06405623912566044,0.059056239125660444,0.0,8.962089525674113,tier1
2026-04-09,2,038500,삼표시멘트,EWY,0.05355881214942943,0.048558812149429434,-0.03724928366762178,7.6640614442610575,tier1
2026-04-09,3,008830,대동기어,TSM,0.044793364554408466,0.03979336455440847,-0.03218390804597701,9.144164189554518,tier1
2026-04-10,1,365330,에스와이스틸텍,XLY,0.014251554489932206,0.009251554489932205,0.024739583333333332,9.466098625384475,tier1
2026-04-10,2,095610,테스,MU,0.027838247495224115,0.022838247495224114,0.050870147255689425,3.8087703584400217,tier1
2026-04-10,3,091810,트리니티항공,AMD,0.021717739159712104,0.016717739159712103,0.0,2.7209714892182033,tier1
2026-04-13,1,062970,한국첨단소재,SMCI,0.031980507539159,0.026980507539159,-0.01726263871763255,7.362046106929318,tier1
2026-04-13,2,091810,트리니티항공,AMD,0.037015375463759874,0.032015375463759876,-0.015873015873015872,2.5859333583050357,tier1
2026-04-13,3,452450,피아이이,NVDA,0.01783416747626732,0.012834167476267318,0.0,4.5915572536760445,tier1
2026-04-14,1,089890,코세스,XLK,0.02521203117011938,0.02021203117011938,0.054104477611940295,4.694673632233735,tier1
2026-04-14,2,009410,태영건설,MSFT,0.01959674253828741,0.01459674253828741,0.01590559261159569,1.991150059298827,tier1
2026-04-14,3,260970,에스앤디,XLF,0.018583166621078652,0.013583166621078651,0.012027491408934709,2.06665822624549,tier1
2026-04-15,1,389020,자람테크놀로지,NVDA,0.04351506279668026,0.03851506279668026,0.006568144499178982,8.156231306737133,tier1
2026-04-15,2,253590,네오셈,MU,0.06664268763190793,0.06164268763190794,0.04225352112676056,2.9015463896748814,tier1
2026-04-15,3,030530,원익홀딩스,XLY,0.0398232033160782,0.0348232033160782,0.033816425120772944,4.664034671458133,tier1
2026-04-16,1,009410,태영건설,MSFT,0.02206243937148862,0.01706243937148862,0.03058823529411765,8.735925988390768,tier1
2026-04-16,2,432720,퀄리타스반도체,XLK,0.021997880351569955,0.016997880351569954,-0.011904761904761904,8.120229562069868,tier1
2026-04-16,3,388050,지투파워,URA,0.018649041130312558,0.013649041130312557,0.004291845493562232,5.806399845313686,tier1
2026-04-17,1,051980,중앙첨단소재,AMD,0.024177619646204056,0.019177619646204055,0.007425742574257425,4.572662863105739,tier1
2026-04-17,2,356680,엑스게이트,SMCI,0.011043430856398985,0.0060434308563989845,0.025489033787788974,6.765496129034694,tier1
2026-04-17,3,317770,엑스페릭스,EWY,0.010690883574956803,0.0056908835749568025,0.036885245901639344,5.39857256276067,tier1
2026-04-20,1,000300,DH오토넥스,NFLX,0.7973297879420748,0.7923297879420748,0.0,,tier1
2026-04-20,2,441270,파인엠텍,XLY,0.0393060504559591,0.0343060504559591,-0.004166666666666667,6.081446267843757,tier1
2026-04-20,3,319400,현대무벡스,XLI,0.03869980990778606,0.033699809907786066,-0.047839506172839504,5.843814756520311,tier1
2026-04-21,1,000300,DH오토넥스,NFLX,0.188103815830055,0.183103815830055,0.0,,tier1
2026-04-22,1,000300,DH오토넥스,NFLX,0.18567367552708447,0.18067367552708447,0.0,,tier1
2026-04-22,2,051980,중앙첨단소재,AMD,0.01032711068124287,0.00532711068124287,0.03278688524590164,7.56036890783621,tier1
2026-04-22,3,119610,인터로조,AAPL,0.00594981701341794,0.0009498170134179399,0.02195121951219512,1.5032731565916881,tier1
2026-04-23,1,007660,이수페타시스,TSM,0.0892540863860569,0.0842540863860569,-0.03531598513011153,8.088179654879939,tier1
2026-04-23,2,051980,중앙첨단소재,AMD,0.051459875810797626,0.04645987581079763,0.008968609865470852,8.90526065491515,tier1
2026-04-23,3,010690,화신,EWY,0.05414969219623784,0.04914969219623784,0.004633204633204633,7.311215010389928,tier1
2026-04-24,1,130660,한전산업,XLI,0.01845845975159539,0.013458459751595389,0.002386634844868735,7.836211308962582,tier1
2026-04-24,2,003280,흥아해운,EWY,0.023251043242000308,0.018251043242000307,0.006339144215530904,1.9733757180201983,tier1
2026-04-24,3,134380,미원화학,MSFT,0.009165893046707837,0.004165893046707837,0.0,3.16585548483714,tier1
2026-04-27,1,254490,미래반도체,SMH,0.10816445998447632,0.10316445998447632,0.012468827930174564,7.774141766230192,tier1
2026-04-27,2,215100,로보로보,AMD,0.07341697854388056,0.06841697854388055,0.017639077340569877,6.442126709712214,tier1
2026-04-27,3,356680,엑스게이트,XLK,0.05390550270314672,0.048905502703146725,0.0,5.264775566623306,tier1
2026-04-28,1,042700,한미반도체,MU,0.022469392838554435,0.017469392838554434,-0.01740294511378849,8.994427746962561,tier1
2026-04-28,2,011790,SKC,NVDA,0.016938862602277102,0.011938862602277101,-0.020048115477145148,8.622504214908828,tier1
2026-04-28,3,094820,일진파워,URA,0.008336634873203172,0.003336634873203172,0.032407407407407406,6.093604489491984,tier1
2026-04-29,1,004090,한국석유,TSM,0.03409882063390847,0.02909882063390847,0.006234413965087282,0.38762854771561456,tier1
2026-04-29,2,000440,중앙에너비스,SMH,0.030028772809263894,0.025028772809263893,0.00936768149882904,0.3670231060854914,tier1
2026-04-29,3,024060,흥구석유,XLE,0.026974953470550227,0.021974953470550226,0.01273148148148148,0.30708893214607386,tier1
2026-04-30,1,417200,LS머트리얼즈,AMD,0.018732471216569527,0.013732471216569526,0.0112,6.999523280741969,tier1
2026-04-30,2,126340,비나텍,SMH,0.018848955637287165,0.013848955637287164,-0.027808069792802616,5.1821324410637954,tier1
2026-04-30,3,010950,S-Oil,XLE,0.010608688979047357,0.005608688979047357,-0.004467609828741623,3.878686200841129,tier1
2026-05-04,1,000300,DH오토넥스,NFLX,0.1507253161869408,0.1457253161869408,0.0,,tier1
2026-05-04,2,484810,티엑스알로보틱스,MU,0.01692352029080778,0.01192352029080778,0.024678663239074552,9.65905453233842,tier1
2026-05-04,3,356680,엑스게이트,TSLA,0.011421306656036391,0.006421306656036391,0.0936834634492548,3.4190571097987545,tier1
2026-05-06,1,060370,LS마린솔루션,EWY,0.06589347696785834,0.060893476967858344,0.029263370332996974,8.75619944361224,tier1
2026-05-06,2,322310,오로스테크놀로지,MU,0.06649347042731076,0.06149347042731076,0.024526198439241916,8.263336165602057,tier1
2026-05-06,3,000300,DH오토넥스,NFLX,0.31264337297473677,0.30764337297473676,0.0,,tier1
2026-05-07,1,254490,미래반도체,SMH,0.11316639782002413,0.10816639782002413,0.0,9.539257627379152,tier1
2026-05-07,2,322180,LS티라유텍,AMD,0.07761376195061319,0.07261376195061318,0.004024144869215292,6.907834997153687,tier1
2026-05-07,3,308080,바이젠셀,TSM,0.060671645508601234,0.055671645508601236,-0.03225806451612903,7.119738480697385,tier1
2026-05-08,1,203650,드림시큐리티,TSLA,0.019759963264766246,0.014759963264766245,-0.06779661016949153,8.495955968425191,tier1
2026-05-08,2,025860,남해화학,XLI,0.011795642665343348,0.006795642665343348,0.011554621848739496,1.5779468517373905,tier1
2026-05-08,3,084670,동양고속,XLE,0.010671482234745714,0.005671482234745714,-0.03835227272727273,1.515445426160898,tier1
2026-05-11,1,078150,HB테크놀러지,AMD,0.07653478265868564,0.07153478265868564,0.07660455486542443,9.934803120775124,tier1
2026-05-11,2,265520,AP시스템,MU,0.07766826364471337,0.07266826364471336,-0.013245033112582781,8.752250166047356,tier1
2026-05-11,3,319400,현대무벡스,XLK,0.05805390858076975,0.053053908580769756,0.003952569169960474,9.57422737856716,tier1
2026-05-12,1,000300,DH오토넥스,NFLX,0.22011248163705116,0.21511248163705116,0.0,,tier1
2026-05-12,2,254490,미래반도체,SMH,0.02598638292939411,0.020986382929394108,0.003740648379052369,9.240220236788327,tier1
2026-05-12,3,168360,펨트론,MU,0.03192416531994651,0.02692416531994651,0.060498220640569395,5.6507477779551865,tier1
2026-05-13,1,000440,중앙에너비스,EWY,0.06448922152723467,0.059489221527234674,0.023148148148148147,6.814449978028416,tier1
2026-05-13,2,389470,인벤티지랩,XLV,0.01775728965667465,0.01275728965667465,0.059027777777777776,5.320457749508561,tier1
2026-05-13,3,030960,양지사,URA,0.01683498113550752,0.01183498113550752,0.0,2.703768064934779,tier1
2026-02-11,1,033240,자화전자,TSM,0.006478446817566407,0.0014784468175664065,-0.028985507246376812,2.162478119091102,no_corr_filter
2026-02-11,2,119650,KC코트렐,GOOGL,0.006725246283126632,0.001725246283126632,0.0,,no_corr_filter
2026-02-11,3,030960,양지사,MU,0.005146710980126056,0.00014671098012605625,-0.012775842044134728,4.969786010245774,no_corr_filter
2026-02-12,1,000300,DH오토넥스,NFLX,0.3470668098005105,0.3420668098005105,0.0,,no_corr_filter
2026-02-12,2,086390,유니테스트,EWY,0.04596808547598009,0.04096808547598009,0.03740648379052369,4.954260163997005,no_corr_filter
2026-02-12,3,114810,한솔아이원스,MU,0.03508180431802861,0.03008180431802861,0.012933568489124045,3.968137271121052,no_corr_filter
2026-02-13,1,000300,DH오토넥스,NFLX,0.2825282958911321,0.2775282958911321,0.0,,no_corr_filter
2026-02-13,2,377460,큐에이드,KWEB,0.11919797841835914,0.11419797841835913,0.0,,no_corr_filter
2026-02-13,3,013580,계룡건설,AAPL,0.007390941608851874,0.002390941608851874,-2.124084562696327e-08,4.161334260708283,no_corr_filter
2026-02-19,1,000300,DH오토넥스,XLE,0.06077171118523723,0.05577171118523723,0.0,,no_corr_filter
2026-02-19,2,100790,미래에셋벤처투자,MU,0.01288361817657073,0.007883618176570729,0.0423728813559322,4.326564974573162,no_corr_filter
2026-02-19,3,044490,태웅,URA,0.01776699836503443,0.012766998365034428,0.035493827160493825,2.451336318921802,no_corr_filter
2026-02-20,1,086390,유니테스트,EWY,0.011536253412534303,0.006536253412534303,-0.01762114537444934,6.026269107169358,no_corr_filter
2026-02-20,2,440110,파두,SMCI,0.016314349698027898,0.011314349698027897,0.0,,no_corr_filter
2026-02-20,3,094820,일진파워,URA,0.006111193924033314,0.0011111939240333142,0.01015228426395939,5.516144062162087,no_corr_filter
2026-02-23,1,091810,트리니티항공,EWY,0.0832747700995271,0.0782747700995271,0.001483679525222552,2.084345540448324,no_corr_filter
2026-02-23,2,003720,삼영,GOOGL,0.01240064117253597,0.00740064117253597,0.014176663031624863,4.805644714279227,no_corr_filter
2026-02-23,3,388050,지투파워,TSM,0.009186034913090044,0.004186034913090044,0.02022058823529412,8.197961398113895,no_corr_filter
2026-02-24,1,000300,DH오토넥스,NFLX,0.23554219570392002,0.23054219570392,0.0,,no_corr_filter
2026-02-24,2,377460,큐에이드,EWY,0.04371636449870186,0.03871636449870186,0.0,,no_corr_filter
2026-02-24,3,052400,코나아이,XLF,0.011086450179228807,0.0060864501792288065,0.007173615041820455,2.1068571571075085,no_corr_filter
2026-02-25,1,388050,지투파워,TSM,0.021210309178646497,0.016210309178646496,0.004091653027823241,9.189409618212515,no_corr_filter
2026-02-25,2,093520,매커스,EWY,0.023490824149776907,0.018490824149776906,-0.021875,6.495549881886945,no_corr_filter
2026-02-25,3,054210,이랜텍,AMD,0.01634858612287419,0.011348586122874187,0.0,7.094170128571116,no_corr_filter
2026-02-26,1,254490,미래반도체,XLK,0.030413226474018337,0.025413226474018336,0.004975124378109453,5.176051441973442,no_corr_filter
2026-02-26,2,091810,트리니티항공,EWY,0.06671538501376403,0.061715385013764036,0.005788712011577424,2.0218178892106873,no_corr_filter
2026-02-26,3,117730,티로보틱스,SMCI,0.033495174105498494,0.028495174105498493,0.013916500994035786,1.8831706694202948,no_corr_filter
2026-02-27,1,377460,큐에이드,NVDA,0.13487372755828705,0.12987372755828705,0.0,,no_corr_filter
2026-02-27,2,182400,엔케이젠바이오텍코리아,KWEB,0.044205301092374985,0.03920530109237499,0.0,,no_corr_filter
2026-02-27,3,078130,국일제지,NFLX,0.006457542961646784,0.001457542961646784,0.003076923076923077,1.535229647625904,no_corr_filter
2026-03-03,1,000157,두산2우B,NVDA,0.011081009668775788,0.006081009668775787,-0.01763663231087472,7.897486772486772,no_corr_filter
2026-03-03,2,000720,현대건설,URA,0.011819572843175639,0.006819572843175639,-0.010928918313976329,6.108849225335833,no_corr_filter
2026-03-03,3,380540,옵티코어,ITA,0.014456515365892323,0.009456515365892322,0.0,4.377369544596932,no_corr_filter
2026-03-04,1,377460,큐에이드,EWY,0.308278272311098,0.303278272311098,0.0,,no_corr_filter
2026-03-04,2,030960,양지사,MU,0.02977022928274984,0.02477022928274984,-0.022919179734620022,1.5723882708387973,no_corr_filter
2026-03-04,3,182400,엔케이젠바이오텍코리아,KWEB,0.03272724767197507,0.027727247671975066,0.0,,no_corr_filter
2026-03-05,1,091810,트리니티항공,AMD,0.12601177337176378,0.12101177337176378,0.01468048359240069,1.5714673202123022,no_corr_filter
2026-03-05,2,356680,엑스게이트,XLK,0.03704964210826629,0.032049642108266295,0.0392156862745098,3.6047556556654587,no_corr_filter
2026-03-05,3,000660,SK하이닉스,MU,0.061031282455897506,0.05603128245589751,0.14958775029446408,2.037901979007457,no_corr_filter
2026-03-06,1,377460,큐에이드,EWY,0.17853307438032245,0.17353307438032245,0.0,,no_corr_filter
2026-03-06,2,013990,아가방컴퍼니,XLV,0.015479762204774435,0.010479762204774434,-0.013184584178498986,2.7916902139799094,no_corr_filter
2026-03-06,3,036630,세종텔레콤,ITA,0.0117827215890258,0.0067827215890258,-0.05375,3.1344772967265047,no_corr_filter
2026-03-09,1,000300,DH오토넥스,NVDA,0.04585891722875057,0.040858917228750576,0.0,,no_corr_filter
2026-03-10,1,091810,트리니티항공,EWY,0.17231434147342742,0.1673143414734274,0.027052238805970148,4.426710476542578,no_corr_filter
2026-03-10,2,089030,테크윙,SMH,0.07058771464642354,0.06558771464642353,0.07883211678832117,5.632947248536335,no_corr_filter
2026-03-10,3,032820,우리기술,URA,0.04603315877815649,0.04103315877815649,0.06936416184971098,2.048139761088774,no_corr_filter
2026-03-11,1,089030,테크윙,MU,0.015083328632118356,0.010083328632118357,0.0,5.740869846705597,no_corr_filter
2026-03-11,2,377460,큐에이드,EWY,0.05036326609026522,0.045363266090265225,0.0,,no_corr_filter
2026-03-11,3,105840,우진,URA,0.009250883699369813,0.004250883699369813,0.022727273564932315,3.3760556750905844,no_corr_filter
2026-03-12,1,000300,DH오토넥스,NFLX,0.2566288772887669,0.2516288772887669,0.0,,no_corr_filter
2026-03-12,2,091810,트리니티항공,MU,0.05515044387549092,0.050150443875490926,0.0,1.5542414847749306,no_corr_filter
2026-03-12,3,182400,엔케이젠바이오텍코리아,XLE,0.054625664032656396,0.0496256640326564,0.0,,no_corr_filter
2026-03-13,1,377460,큐에이드,EWY,0.15481131393419115,0.14981131393419114,0.0,,no_corr_filter
2026-03-13,2,000300,DH오토넥스,NVDA,0.02546001632705506,0.020460016327055058,0.0,,no_corr_filter
2026-03-13,3,182400,엔케이젠바이오텍코리아,GOOGL,0.014663508532583882,0.009663508532583881,0.0,,no_corr_filter
2026-03-16,1,033160,엠케이전자,MU,0.010355444375286158,0.005355444375286158,0.011888111888111888,8.121114811226276,no_corr_filter
2026-03-16,2,000300,DH오토넥스,NVDA,0.02737139700530213,0.022371397005302128,0.0,,no_corr_filter
2026-03-17,1,357580,아모센스,EWY,0.031037030651152122,0.02603703065115212,0.029880478087649404,6.226388179462652,no_corr_filter
2026-03-17,2,432720,퀄리타스반도체,SMH,0.029538630401395108,0.024538630401395107,0.028024606971975393,5.265451607337488,no_corr_filter
2026-03-17,3,425040,티이엠씨,MU,0.01482032381695869,0.00982032381695869,0.013388259526261586,9.967752166099226,no_corr_filter
2026-03-18,1,085620,미래에셋생명,MU,0.012147028641660663,0.007147028641660663,0.11085714285714286,5.18897463931515,no_corr_filter
2026-03-18,2,200710,에이디테크놀로지,TSM,0.012303929919715968,0.007303929919715968,0.03005181347150259,2.487475415154403,no_corr_filter
2026-03-19,1,377460,큐에이드,KWEB,0.12139853086507912,0.11639853086507912,0.0,,no_corr_filter
2026-03-19,2,192410,오늘이엔엠,XBI,0.0072113566810886945,0.0022113566810886944,,,no_corr_filter
2026-03-19,3,475400,씨메스로보틱스,AMD,0.005822404110536476,0.0008224041105364755,-0.03636363636363636,1.7274267893364779,no_corr_filter
2026-03-20,1,000300,DH오토넥스,NFLX,0.3035162680038307,0.2985162680038307,0.0,,no_corr_filter
2026-03-20,2,199820,제일일렉트릭,EWY,0.010379364072781368,0.005379364072781368,0.007819287576020852,6.172241696151842,no_corr_filter
2026-03-20,3,182400,엔케이젠바이오텍코리아,XLE,0.02186719284979818,0.01686719284979818,0.0,,no_corr_filter
2026-03-23,1,377460,큐에이드,EWY,0.2506848771106054,0.24568487711060538,0.0,,no_corr_filter
2026-03-23,2,000300,DH오토넥스,NVDA,0.0593469845446293,0.0543469845446293,0.0,,no_corr_filter
2026-03-23,3,182400,엔케이젠바이오텍코리아,KWEB,0.05675122545148667,0.05175122545148667,0.0,,no_corr_filter
2026-03-24,1,092220,KEC,EWY,0.02481301959915757,0.01981301959915757,0.04046920821114369,9.736252585863589,no_corr_filter
2026-03-24,2,062970,한국첨단소재,XLY,0.026995768210763958,0.021995768210763957,0.2066420935968962,8.264813671629012,no_corr_filter
2026-03-24,3,348370,엔켐,TSM,0.02648753153264247,0.02148753153264247,-0.2982456140350877,3.2245853814827616,no_corr_filter
2026-03-25,1,000300,DH오토넥스,NFLX,0.2880186145197023,0.2830186145197023,0.0,,no_corr_filter
2026-03-25,2,182400,엔케이젠바이오텍코리아,GOOGL,0.06216164508395186,0.05716164508395186,0.0,,no_corr_filter
2026-03-25,3,119650,KC코트렐,XLE,0.03410223984679371,0.02910223984679371,0.0,,no_corr_filter
2026-03-26,1,348370,엔켐,AMD,0.02547611495922501,0.02047611495922501,0.18380462724935734,6.066087705146085,no_corr_filter
2026-03-26,2,432720,퀄리타스반도체,NVDA,0.015292033258942158,0.010292033258942158,0.00591016548463357,7.047447938528279,no_corr_filter
2026-03-26,3,451760,컨텍,XBI,0.026044701879546734,0.021044701879546733,0.006091370558375634,2.7138718756148044,no_corr_filter
2026-03-27,1,377460,큐에이드,KWEB,0.19268943966660473,0.18768943966660473,0.0,,no_corr_filter
2026-03-27,2,000300,DH오토넥스,NVDA,0.1465135198258802,0.1415135198258802,0.0,,no_corr_filter
2026-03-27,3,003280,흥아해운,EWY,0.03449505904512737,0.029495059045127368,0.0,1.6461135838152927,no_corr_filter
2026-03-30,1,000300,DH오토넥스,XLE,0.11552230602503659,0.11052230602503658,0.0,,no_corr_filter
2026-03-30,2,377460,큐에이드,NVDA,0.06320529912863518,0.05820529912863518,0.0,,no_corr_filter
2026-03-30,3,134380,미원화학,MSFT,0.010564924966205943,0.005564924966205943,0.0,3.506993006993007,no_corr_filter
2026-03-31,1,377460,큐에이드,TSLA,0.019599711275776355,0.014599711275776354,0.0,,no_corr_filter
2026-03-31,2,143240,사람인,ITA,0.008171480772353322,0.003171480772353322,0.0,2.7967895329979933,no_corr_filter
2026-03-31,3,068790,DMS,EWY,0.007456377186402739,0.0024563771864027388,0.032467532467532464,2.999612862638825,no_corr_filter
2026-04-01,1,012210,삼미금속,XLK,0.26122195158982164,0.25622195158982164,0.0121765601217656,4.302266681289868,no_corr_filter
2026-04-01,2,051980,중앙첨단소재,SMH,0.07025378499965723,0.06525378499965723,0.040268456375838924,8.668652715102393,no_corr_filter
2026-04-01,3,062970,한국첨단소재,TSM,0.0957144389811487,0.0907144389811487,0.14533622559652928,3.8949291689047345,no_corr_filter
2026-04-02,1,091810,트리니티항공,MU,0.15039547674522374,0.14539547674522374,-0.0011160714285714285,6.710859414623171,no_corr_filter
2026-04-02,2,012210,삼미금속,XLK,0.06664076370783728,0.06164076370783728,0.0014005602240896359,5.541654445240786,no_corr_filter
2026-04-02,3,329180,HD현대중공업,XLI,0.022963917114280048,0.017963917114280047,0.03662597114317425,7.987685580659654,no_corr_filter
2026-04-03,1,091810,트리니티항공,AMD,0.03603392731962426,0.031033927319624257,0.00963855421686747,6.846804396492961,no_corr_filter
2026-04-03,2,377460,큐에이드,TSLA,0.05869362349838296,0.05369362349838296,0.0,,no_corr_filter
2026-04-03,3,003280,흥아해운,EWY,0.015494012758840745,0.010494012758840744,-0.07829977628635347,3.927726159203829,no_corr_filter
2026-04-06,1,377460,큐에이드,TSLA,0.05964253226182263,0.054642532261822634,0.0,,no_corr_filter
2026-04-06,2,091810,트리니티항공,AMD,0.036423503958426556,0.03142350395842656,-0.0023446658851113715,1.724956990756757,no_corr_filter
2026-04-06,3,024060,흥구석유,EWY,0.015990951019025024,0.010990951019025023,0.011363636363636364,1.646060500294034,no_corr_filter
2026-04-07,1,091810,트리니티항공,MU,0.023943963001992318,0.018943963001992317,0.0023094688221709007,1.61238460546176,no_corr_filter
2026-04-07,2,377460,큐에이드,TSLA,0.02329100724960549,0.01829100724960549,0.0,,no_corr_filter
2026-04-07,3,060250,NHN KCP,EWY,0.00783231514355814,0.0028323151435581404,0.007702182284980745,6.295767796023536,no_corr_filter
2026-04-08,1,091810,트리니티항공,GOOGL,0.025476705602254828,0.020476705602254827,0.07117852975495916,1.6037759772083038,no_corr_filter
2026-04-08,2,377460,큐에이드,TSLA,0.019163626362471334,0.014163626362471333,0.0,,no_corr_filter
2026-04-08,3,356680,엑스게이트,SMCI,0.007138201533761071,0.002138201533761071,0.02857142857142857,2.279733063557141,no_corr_filter
2026-04-09,1,091810,트리니티항공,MU,0.16196350191314235,0.15696350191314234,-0.002173913043478261,4.4817279424695,no_corr_filter
2026-04-09,2,381620,제닉스로보틱스,SMH,0.06405623912566044,0.059056239125660444,0.0,8.962089525674113,no_corr_filter
2026-04-09,3,038500,삼표시멘트,EWY,0.05355881214942943,0.048558812149429434,-0.03724928366762178,7.6640614442610575,no_corr_filter
2026-04-10,1,091810,트리니티항공,MU,0.0488735985263906,0.043873598526390604,0.0,2.7209714892182033,no_corr_filter
2026-04-10,2,365330,에스와이스틸텍,XLY,0.014251554489932206,0.009251554489932205,0.024739583333333332,9.466098625384475,no_corr_filter
2026-04-10,3,056080,유진로봇,SMH,0.019762610076007922,0.014762610076007921,0.03177966101694915,3.042505931565917,no_corr_filter
2026-04-13,1,062970,한국첨단소재,SMCI,0.031980507539159,0.026980507539159,-0.01726263871763255,7.362046106929318,no_corr_filter
2026-04-13,2,091810,트리니티항공,AMD,0.037015375463759874,0.032015375463759876,-0.015873015873015872,2.5859333583050357,no_corr_filter
2026-04-13,3,452450,피아이이,NVDA,0.01783416747626732,0.012834167476267318,0.0,4.5915572536760445,no_corr_filter
2026-04-14,1,089890,코세스,XLK,0.02521203117011938,0.02021203117011938,0.054104477611940295,4.694673632233735,no_corr_filter
2026-04-14,2,009410,태영건설,MSFT,0.01959674253828741,0.01459674253828741,0.01590559261159569,1.991150059298827,no_corr_filter
2026-04-14,3,260970,에스앤디,XLF,0.018583166621078652,0.013583166621078651,0.012027491408934709,2.06665822624549,no_corr_filter
2026-04-15,1,389020,자람테크놀로지,NVDA,0.04351506279668026,0.03851506279668026,0.006568144499178982,8.156231306737133,no_corr_filter
2026-04-15,2,253590,네오셈,MU,0.06664268763190793,0.06164268763190794,0.04225352112676056,2.9015463896748814,no_corr_filter
2026-04-15,3,030530,원익홀딩스,XLY,0.0398232033160782,0.0348232033160782,0.033816425120772944,4.664034671458133,no_corr_filter
2026-04-16,1,009410,태영건설,MSFT,0.02206243937148862,0.01706243937148862,0.03058823529411765,8.735925988390768,no_corr_filter
2026-04-16,2,432720,퀄리타스반도체,XLK,0.021997880351569955,0.016997880351569954,-0.011904761904761904,8.120229562069868,no_corr_filter
2026-04-16,3,388050,지투파워,URA,0.018649041130312558,0.013649041130312557,0.004291845493562232,5.806399845313686,no_corr_filter
2026-04-17,1,091810,트리니티항공,AMD,0.08254988848383088,0.07754988848383088,0.013958125623130608,2.6413655174683446,no_corr_filter
2026-04-17,2,356680,엑스게이트,SMCI,0.011043430856398985,0.0060434308563989845,0.025489033787788974,6.765496129034694,no_corr_filter
2026-04-17,3,317770,엑스페릭스,EWY,0.010690883574956803,0.0056908835749568025,0.036885245901639344,5.39857256276067,no_corr_filter
2026-04-20,1,000300,DH오토넥스,NFLX,0.6095015607153447,0.6045015607153447,0.0,,no_corr_filter
2026-04-20,2,441270,파인엠텍,XLY,0.0393060504559591,0.0343060504559591,-0.004166666666666667,6.081446267843757,no_corr_filter
2026-04-20,3,319400,현대무벡스,XLI,0.03869980990778606,0.033699809907786066,-0.047839506172839504,5.843814756520311,no_corr_filter
2026-04-21,1,000300,DH오토넥스,NFLX,0.188103815830055,0.183103815830055,0.0,,no_corr_filter
2026-04-21,2,377460,큐에이드,TSLA,0.024400227492045724,0.019400227492045723,0.0,,no_corr_filter
2026-04-22,1,000300,DH오토넥스,NFLX,0.18567367552708447,0.18067367552708447,0.0,,no_corr_filter
2026-04-22,2,377460,큐에이드,KWEB,0.12809516859169653,0.12309516859169653,0.0,,no_corr_filter
2026-04-22,3,051980,중앙첨단소재,AMD,0.01032711068124287,0.00532711068124287,0.03278688524590164,7.56036890783621,no_corr_filter
2026-04-23,1,007660,이수페타시스,TSM,0.0892540863860569,0.0842540863860569,-0.03531598513011153,8.088179654879939,no_corr_filter
2026-04-23,2,051980,중앙첨단소재,AMD,0.051459875810797626,0.04645987581079763,0.008968609865470852,8.90526065491515,no_corr_filter
2026-04-23,3,010690,화신,EWY,0.05414969219623784,0.04914969219623784,0.004633204633204633,7.311215010389928,no_corr_filter
2026-04-24,1,377460,큐에이드,KWEB,0.15204334240616482,0.14704334240616482,0.0,,no_corr_filter
2026-04-24,2,130660,한전산업,XLI,0.01845845975159539,0.013458459751595389,0.002386634844868735,7.836211308962582,no_corr_filter
